"","year","month","date_of_month","day_of_week","autos"
"1523",2004,3,2,2,12942.40535
"1524",2004,3,3,3,12697.0954
"1525",2004,3,4,4,12609.59465
"1526",2004,3,5,5,12406.60094
"1527",2004,3,6,6,8531.346897
"1528",2004,3,7,7,7303.635163
"1529",2004,3,8,1,11816.58504
"1530",2004,3,9,2,12989.08205
"1531",2004,3,10,3,12777.11014
"1532",2004,3,11,4,12797.00088
"1533",2004,3,12,5,12518.96749
"1534",2004,3,13,6,8397.70113
"1535",2004,3,14,7,7399.750167
"1536",2004,3,15,1,11904.08656
"1537",2004,3,16,2,12872.2794
"1538",2004,3,17,3,12977.62416
"1539",2004,3,18,4,12708.65041
"1540",2004,3,19,5,12476.92314
"1541",2004,3,20,6,8328.791173
"1542",2004,3,21,7,7546.260969
"1543",2004,3,22,1,11843.10127
"1544",2004,3,23,2,12978.41499
"1545",2004,3,24,3,12765.51415
"1546",2004,3,25,4,12835.2099
"1547",2004,3,26,5,12371.88273
"1548",2004,3,27,6,8599.226285
"1549",2004,3,28,7,7548.476438
"1550",2004,3,29,1,11788.66575
"1551",2004,3,30,2,13076.25888
"1552",2004,3,31,3,12541.51601
"1553",2004,4,1,4,12136.96965
"1554",2004,4,2,5,12776.26429
"1555",2004,4,3,6,8479.513628
"1556",2004,4,4,7,7559.032745
"1557",2004,4,5,1,12014.24746
"1558",2004,4,6,2,13120.15765
"1559",2004,4,7,3,12927.28644
"1560",2004,4,8,4,12835.67826
"1561",2004,4,9,5,11696.26032
"1562",2004,4,10,6,8147.055263
"1563",2004,4,11,7,6970.645445
"1564",2004,4,12,1,11750.86143
"1565",2004,4,13,2,12614.55656
"1566",2004,4,14,3,12731.40314
"1567",2004,4,15,4,12784.03333
"1568",2004,4,16,5,12481.87147
"1569",2004,4,17,6,8585.062002
"1570",2004,4,18,7,7446.53809
"1571",2004,4,19,1,11793.83878
"1572",2004,4,20,2,13128.37634
"1573",2004,4,21,3,12787.74126
"1574",2004,4,22,4,12867.53722
"1575",2004,4,23,5,12441.42151
"1576",2004,4,24,6,8595.510002
"1577",2004,4,25,7,7507.726138
"1578",2004,4,26,1,12021.22571
"1579",2004,4,27,2,13147.58298
"1580",2004,4,28,3,12756.61364
"1581",2004,4,29,4,12615.66695
"1582",2004,4,30,5,12364.63227
"1583",2004,5,1,6,8259.119899
"1584",2004,5,2,7,7435.082427
"1585",2004,5,3,1,11837.22413
"1586",2004,5,4,2,12822.4207
"1587",2004,5,5,3,12852.4647
"1588",2004,5,6,4,12707.7413
"1589",2004,5,7,5,12580.97669
"1590",2004,5,8,6,8600.475421
"1591",2004,5,9,7,7380.831633
"1592",2004,5,10,1,12244.08981
"1593",2004,5,11,2,13227.42986
"1594",2004,5,12,3,12988.61096
"1595",2004,5,13,4,12372.1172
"1596",2004,5,14,5,12687.46349
"1597",2004,5,15,6,8497.523014
"1598",2004,5,16,7,7612.771706
"1599",2004,5,17,1,12172.56219
"1600",2004,5,18,2,13294.63447
"1601",2004,5,19,3,12575.63291
"1602",2004,5,20,4,13036.95064
"1603",2004,5,21,5,12626.85215
"1604",2004,5,22,6,8615.155849
"1605",2004,5,23,7,7628.290871
"1606",2004,5,24,1,12341.79401
"1607",2004,5,25,2,13449.34438
"1608",2004,5,26,3,12890.4419
"1609",2004,5,27,4,13469.77094
"1610",2004,5,28,5,12941.34528
"1611",2004,5,29,6,8720.670956
"1612",2004,5,30,7,7510.066538
"1613",2004,5,31,1,7869.089081
"1614",2004,6,1,2,12440.97875
"1615",2004,6,2,3,13784.39397
"1616",2004,6,3,4,13644.98721
"1617",2004,6,4,5,13059.86677
"1618",2004,6,5,6,8706.504487
"1619",2004,6,6,7,7453.080383
"1620",2004,6,7,1,12173.09752
"1621",2004,6,8,2,13338.8778
"1622",2004,6,9,3,12805.82087
"1623",2004,6,10,4,13142.35931
"1624",2004,6,11,5,12689.86584
"1625",2004,6,12,6,8580.55503
"1626",2004,6,13,7,7650.454487
"1627",2004,6,14,1,12201.66202
"1628",2004,6,15,2,13316.46164
"1629",2004,6,16,3,13140.8294
"1630",2004,6,17,4,13166.14787
"1631",2004,6,18,5,12785.10536
"1632",2004,6,19,6,8491.505919
"1633",2004,6,20,7,7627.269184
"1634",2004,6,21,1,12093.46214
"1635",2004,6,22,2,13236.67425
"1636",2004,6,23,3,13095.93474
"1637",2004,6,24,4,13265.17139
"1638",2004,6,25,5,13073.28889
"1639",2004,6,26,6,8787.092004
"1640",2004,6,27,7,7714.037124
"1641",2004,6,28,1,12382.5658
"1642",2004,6,29,2,13588.20345
"1643",2004,6,30,3,13444.17633
"1644",2004,7,1,4,13887.58023
"1645",2004,7,2,5,13271.68025
"1646",2004,7,3,6,8901.196289
"1647",2004,7,4,7,7818.464418
"1648",2004,7,5,1,8977.863301
"1649",2004,7,6,2,13221.72283
"1650",2004,7,7,3,14496.12336
"1651",2004,7,8,4,14056.90745
"1652",2004,7,9,5,13871.62697
"1653",2004,7,10,6,9042.645491
"1654",2004,7,11,7,7862.412102
"1655",2004,7,12,1,12621.73012
"1656",2004,7,13,2,13212.74376
"1657",2004,7,14,3,13611.92629
"1658",2004,7,15,4,13601.2877
"1659",2004,7,16,5,13410.53956
"1660",2004,7,17,6,9066.88946
"1661",2004,7,18,7,7796.538471
"1662",2004,7,19,1,12286.96709
"1663",2004,7,20,2,13806.77766
"1664",2004,7,21,3,13371.87101
"1665",2004,7,22,4,13573.17689
"1666",2004,7,23,5,12974.98195
"1667",2004,7,24,6,9044.470008
"1668",2004,7,25,7,7548.244768
"1669",2004,7,26,1,12265.73107
"1670",2004,7,27,2,13454.62004
"1671",2004,7,28,3,13258.50276
"1672",2004,7,29,4,13280.14714
"1673",2004,7,30,5,12934.12325
"1674",2004,7,31,6,8858.779061
"1675",2004,8,1,7,7837.014856
"1676",2004,8,2,1,12428.30411
"1677",2004,8,3,2,13249.76033
"1678",2004,8,4,3,13498.88021
"1679",2004,8,5,4,13233.46237
"1680",2004,8,6,5,12933.77998
"1681",2004,8,7,6,8862.030205
"1682",2004,8,8,7,7772.215639
"1683",2004,8,9,1,12309.53301
"1684",2004,8,10,2,13570.16612
"1685",2004,8,11,3,13405.76202
"1686",2004,8,12,4,13448.44754
"1687",2004,8,13,5,12275.35338
"1688",2004,8,14,6,8883.159651
"1689",2004,8,15,7,7883.798692
"1690",2004,8,16,1,12327.21137
"1691",2004,8,17,2,13551.8051
"1692",2004,8,18,3,13274.91632
"1693",2004,8,19,4,13087.25496
"1694",2004,8,20,5,13228.01573
"1695",2004,8,21,6,8944.461849
"1696",2004,8,22,7,7952.012306
"1697",2004,8,23,1,12285.56386
"1698",2004,8,24,2,13555.1663
"1699",2004,8,25,3,13116.50941
"1700",2004,8,26,4,13196.31881
"1701",2004,8,27,5,12969.81062
"1702",2004,8,28,6,9047.729425
"1703",2004,8,29,7,7781.120795
"1704",2004,8,30,1,12341.80881
"1705",2004,8,31,2,13580.69593
"1706",2004,9,1,3,13418.13669
"1707",2004,9,2,4,13539.78903
"1708",2004,9,3,5,13244.45742
"1709",2004,9,4,6,8880.086693
"1710",2004,9,5,7,7874.101626
"1711",2004,9,6,1,8281.992204
"1712",2004,9,7,2,12885.08152
"1713",2004,9,8,3,14493.87346
"1714",2004,9,9,4,14525.09607
"1715",2004,9,10,5,14080.58246
"1716",2004,9,11,6,9253.632131
"1717",2004,9,12,7,8281.946499
"1718",2004,9,13,1,12645.2492
"1719",2004,9,14,2,14171.9395
"1720",2004,9,15,3,13641.78693
"1721",2004,9,16,4,13432.56647
"1722",2004,9,17,5,13577.58
"1723",2004,9,18,6,9387.420471
"1724",2004,9,19,7,8249.305594
"1725",2004,9,20,1,12962.62315
"1726",2004,9,21,2,13931.26427
"1727",2004,9,22,3,13749.54997
"1728",2004,9,23,4,13969.21884
"1729",2004,9,24,5,13722.98152
"1730",2004,9,25,6,9142.824204
"1731",2004,9,26,7,8144.45155
"1732",2004,9,27,1,12674.7171
"1733",2004,9,28,2,13882.13287
"1734",2004,9,29,3,13416.22765
"1735",2004,9,30,4,13441.74597
"1736",2004,10,1,5,13256.18571
"1737",2004,10,2,6,8886.003951
"1738",2004,10,3,7,7717.829064
"1739",2004,10,4,1,12590.58932
"1740",2004,10,5,2,13706.75632
"1741",2004,10,6,3,13318.15346
"1742",2004,10,7,4,13383.78304
"1743",2004,10,8,5,13122.25035
"1744",2004,10,9,6,8716.864646
"1745",2004,10,10,7,7709.967903
"1746",2004,10,11,1,11755.79541
"1747",2004,10,12,2,13405.58662
"1748",2004,10,13,3,13068.72288
"1749",2004,10,14,4,13259.97939
"1750",2004,10,15,5,13110.82078
"1751",2004,10,16,6,8801.948417
"1752",2004,10,17,7,7660.62626
"1753",2004,10,18,1,12252.16139
"1754",2004,10,19,2,13271.4711
"1755",2004,10,20,3,12966.79216
"1756",2004,10,21,4,12960.09223
"1757",2004,10,22,5,12885.40054
"1758",2004,10,23,6,8629.135982
"1759",2004,10,24,7,7698.376474
"1760",2004,10,25,1,12340.44854
"1761",2004,10,26,2,13464.31859
"1762",2004,10,27,3,13178.34139
"1763",2004,10,28,4,13287.57706
"1764",2004,10,29,5,12473.52292
"1765",2004,10,30,6,8615.445964
"1766",2004,10,31,7,7557.06637
"1767",2004,11,1,1,12173.5044
"1768",2004,11,2,2,13210.73478
"1769",2004,11,3,3,13004.40893
"1770",2004,11,4,4,13074.01159
"1771",2004,11,5,5,12901.43133
"1772",2004,11,6,6,8789.868232
"1773",2004,11,7,7,7733.553772
"1774",2004,11,8,1,12419.45038
"1775",2004,11,9,2,13351.95802
"1776",2004,11,10,3,13016.41011
"1777",2004,11,11,4,12976.68081
"1778",2004,11,12,5,12784.27613
"1779",2004,11,13,6,8625.657742
"1780",2004,11,14,7,7503.134469
"1781",2004,11,15,1,12293.00779
"1782",2004,11,16,2,13528.42942
"1783",2004,11,17,3,13126.17622
"1784",2004,11,18,4,13344.71012
"1785",2004,11,19,5,13064.01704
"1786",2004,11,20,6,8694.423234
"1787",2004,11,21,7,7741.876346
"1788",2004,11,22,1,13463.64497
"1789",2004,11,23,2,14237.90697
"1790",2004,11,24,3,12429.808
"1791",2004,11,25,4,7612.756423
"1792",2004,11,26,5,9369.028568
"1793",2004,11,27,6,8119.290274
"1794",2004,11,28,7,7540.43297
"1795",2004,11,29,1,12315.00451
"1796",2004,11,30,2,13914.97053
"1797",2004,12,1,3,13385.60822
"1798",2004,12,2,4,12987.89991
"1799",2004,12,3,5,12603.99534
"1800",2004,12,4,6,8614.794819
"1801",2004,12,5,7,7605.800828
"1802",2004,12,6,1,12053.78815
"1803",2004,12,7,2,13370.12125
"1804",2004,12,8,3,13179.82145
"1805",2004,12,9,4,12872.56099
"1806",2004,12,10,5,12718.59641
"1807",2004,12,11,6,8549.43472
"1808",2004,12,12,7,7649.511829
"1809",2004,12,13,1,11808.47429
"1810",2004,12,14,2,13360.63503
"1811",2004,12,15,3,13378.87611
"1812",2004,12,16,4,13418.05443
"1813",2004,12,17,5,13088.82725
"1814",2004,12,18,6,8623.038614
"1815",2004,12,19,7,7551.823933
"1816",2004,12,20,1,13588.5463
"1817",2004,12,21,2,14389.69949
"1818",2004,12,22,3,13005.79449
"1819",2004,12,23,4,11044.7074
"1820",2004,12,24,5,7813.230207
"1821",2004,12,25,6,6260.746809
"1822",2004,12,26,7,7085.913953
"1823",2004,12,27,1,12276.09011
"1824",2004,12,28,2,13964.63313
"1825",2004,12,29,3,13641.767
"1826",2004,12,30,4,13313.49411
"1827",2004,12,31,5,10130.59784
"1828",2005,1,1,6,7317.141352
"1829",2005,1,2,7,6871.743851
"1830",2005,1,3,1,11152.35131
"1831",2005,1,4,2,12644.06021
"1832",2005,1,5,3,12671.37248
"1833",2005,1,6,4,12733.09848
"1834",2005,1,7,5,12581.16788
"1835",2005,1,8,6,8376.430626
"1836",2005,1,9,7,7169.987596
"1837",2005,1,10,1,11802.20305
"1838",2005,1,11,2,12950.45714
"1839",2005,1,12,3,12842.07544
"1840",2005,1,13,4,12357.35457
"1841",2005,1,14,5,12562.36871
"1842",2005,1,15,6,8500.12527
"1843",2005,1,16,7,7192.708421
"1844",2005,1,17,1,11060.07309
"1845",2005,1,18,2,12676.97367
"1846",2005,1,19,3,12726.95146
"1847",2005,1,20,4,12847.7685
"1848",2005,1,21,5,12580.28288
"1849",2005,1,22,6,8252.792458
"1850",2005,1,23,7,7374.328722
"1851",2005,1,24,1,11716.43934
"1852",2005,1,25,2,13295.49898
"1853",2005,1,26,3,12732.8048
"1854",2005,1,27,4,12679.58047
"1855",2005,1,28,5,12578.81713
"1856",2005,1,29,6,8303.579238
"1857",2005,1,30,7,7402.486371
"1858",2005,1,31,1,11529.80435
"1859",2005,2,1,2,13263.42655
"1860",2005,2,2,3,12966.83665
"1861",2005,2,3,4,12636.79639
"1862",2005,2,4,5,12672.10973
"1863",2005,2,5,6,8537.589709
"1864",2005,2,6,7,7433.201349
"1865",2005,2,7,1,11867.91989
"1866",2005,2,8,2,12926.10355
"1867",2005,2,9,3,12469.45739
"1868",2005,2,10,4,12864.91769
"1869",2005,2,11,5,12516.77083
"1870",2005,2,12,6,8463.220994
"1871",2005,2,13,7,7394.911095
"1872",2005,2,14,1,12385.08225
"1873",2005,2,15,2,13379.19794
"1874",2005,2,16,3,13029.90654
"1875",2005,2,17,4,12718.67967
"1876",2005,2,18,5,12589.64463
"1877",2005,2,19,6,8318.099321
"1878",2005,2,20,7,7341.98687
"1879",2005,2,21,1,11087.58782
"1880",2005,2,22,2,12700.15044
"1881",2005,2,23,3,12683.19459
"1882",2005,2,24,4,12732.32149
"1883",2005,2,25,5,12493.13095
"1884",2005,2,26,6,8291.234562
"1885",2005,2,27,7,7449.313911
"1886",2005,2,28,1,11676.80727
"1887",2005,3,1,2,13041.76597
"1888",2005,3,2,3,12766.38998
"1889",2005,3,3,4,13017.619
"1890",2005,3,4,5,12771.51514
"1891",2005,3,5,6,8499.295325
"1892",2005,3,6,7,7381.787768
"1893",2005,3,7,1,11800.7652
"1894",2005,3,8,2,12970.73821
"1895",2005,3,9,3,12699.62475
"1896",2005,3,10,4,12919.4477
"1897",2005,3,11,5,12776.47999
"1898",2005,3,12,6,8510.187243
"1899",2005,3,13,7,7240.928993
"1900",2005,3,14,1,12085.97192
"1901",2005,3,15,2,13142.02623
"1902",2005,3,16,3,12718.59648
"1903",2005,3,17,4,13116.6617
"1904",2005,3,18,5,12689.583
"1905",2005,3,19,6,8556.536311
"1906",2005,3,20,7,7452.873794
"1907",2005,3,21,1,12108.4921
"1908",2005,3,22,2,13388.01636
"1909",2005,3,23,3,12908.60822
"1910",2005,3,24,4,12911.6568
"1911",2005,3,25,5,12111.23971
"1912",2005,3,26,6,7980.646096
"1913",2005,3,27,7,6921.920131
"1914",2005,3,28,1,11819.95514
"1915",2005,3,29,2,13028.25123
"1916",2005,3,30,3,12947.284
"1917",2005,3,31,4,12833.54418
"1918",2005,4,1,5,11759.4797
"1919",2005,4,2,6,8575.718797
"1920",2005,4,3,7,7064.490283
"1921",2005,4,4,1,12457.64525
"1922",2005,4,5,2,13274.26282
"1923",2005,4,6,3,13201.11912
"1924",2005,4,7,4,12995.63885
"1925",2005,4,8,5,12747.4863
"1926",2005,4,9,6,8354.545762
"1927",2005,4,10,7,7444.403477
"1928",2005,4,11,1,12141.20214
"1929",2005,4,12,2,13144.0343
"1930",2005,4,13,3,12453.08525
"1931",2005,4,14,4,12975.43402
"1932",2005,4,15,5,13063.53194
"1933",2005,4,16,6,8291.982097
"1934",2005,4,17,7,7212.900489
"1935",2005,4,18,1,12022.08284
"1936",2005,4,19,2,13195.69288
"1937",2005,4,20,3,13119.28978
"1938",2005,4,21,4,12977.18675
"1939",2005,4,22,5,12542.86399
"1940",2005,4,23,6,8244.900917
"1941",2005,4,24,7,7266.908142
"1942",2005,4,25,1,12003.03138
"1943",2005,4,26,2,13156.78467
"1944",2005,4,27,3,12928.31493
"1945",2005,4,28,4,12819.06555
"1946",2005,4,29,5,12342.613
"1947",2005,4,30,6,8279.108851
"1948",2005,5,1,7,7229.549611
"1949",2005,5,2,1,11979.02153
"1950",2005,5,3,2,13079.50952
"1951",2005,5,4,3,12841.92297
"1952",2005,5,5,4,14357.15389
"1953",2005,5,6,5,12494.46019
"1954",2005,5,7,6,8202.956937
"1955",2005,5,8,7,7349.482941
"1956",2005,5,9,1,12153.61004
"1957",2005,5,10,2,13300.08391
"1958",2005,5,11,3,12762.79335
"1959",2005,5,12,4,13251.70739
"1960",2005,5,13,5,11804.12054
"1961",2005,5,14,6,8608.985983
"1962",2005,5,15,7,7515.04265
"1963",2005,5,16,1,12305.50923
"1964",2005,5,17,2,13658.02625
"1965",2005,5,18,3,13378.31219
"1966",2005,5,19,4,13112.95688
"1967",2005,5,20,5,13006.2945
"1968",2005,5,21,6,8489.725133
"1969",2005,5,22,7,7385.842341
"1970",2005,5,23,1,12444.35324
"1971",2005,5,24,2,13739.76696
"1972",2005,5,25,3,13794.13582
"1973",2005,5,26,4,13653.28662
"1974",2005,5,27,5,13376.97815
"1975",2005,5,28,6,8686.481823
"1976",2005,5,29,7,7271.479063
"1977",2005,5,30,1,7885.883676
"1978",2005,5,31,2,12610.23363
"1979",2005,6,1,3,14055.22404
"1980",2005,6,2,4,13664.35702
"1981",2005,6,3,5,13483.05434
"1982",2005,6,4,6,8685.615872
"1983",2005,6,5,7,7788.846627
"1984",2005,6,6,1,12362.57784
"1985",2005,6,7,2,13481.46353
"1986",2005,6,8,3,13138.0035
"1987",2005,6,9,4,13423.20915
"1988",2005,6,10,5,13230.11536
"1989",2005,6,11,6,8619.711599
"1990",2005,6,12,7,7487.565914
"1991",2005,6,13,1,11843.23742
"1992",2005,6,14,2,13813.495
"1993",2005,6,15,3,13259.74428
"1994",2005,6,16,4,13033.32113
"1995",2005,6,17,5,12822.4988
"1996",2005,6,18,6,8574.718761
"1997",2005,6,19,7,7522.660364
"1998",2005,6,20,1,12330.69955
"1999",2005,6,21,2,13439.68727
"2000",2005,6,22,3,13340.80926
"2001",2005,6,23,4,13456.25827
"2002",2005,6,24,5,13032.78263
"2003",2005,6,25,6,8735.856333
"2004",2005,6,26,7,7602.886938
"2005",2005,6,27,1,12487.9904
"2006",2005,6,28,2,13815.22454
"2007",2005,6,29,3,14038.49811
"2008",2005,6,30,4,14002.91772
"2009",2005,7,1,5,13757.35854
"2010",2005,7,2,6,8862.052242
"2011",2005,7,3,7,7666.676875
"2012",2005,7,4,1,7733.534119
"2013",2005,7,5,2,12846.16311
"2014",2005,7,6,3,14562.97216
"2015",2005,7,7,4,14626.90884
"2016",2005,7,8,5,14136.44903
"2017",2005,7,9,6,9191.033782
"2018",2005,7,10,7,7830.900447
"2019",2005,7,11,1,12626.51594
"2020",2005,7,12,2,13882.59508
"2021",2005,7,13,3,13430.59142
"2022",2005,7,14,4,14038.61215
"2023",2005,7,15,5,13686.05498
"2024",2005,7,16,6,9036.039429
"2025",2005,7,17,7,7793.64997
"2026",2005,7,18,1,12696.6333
"2027",2005,7,19,2,13791.36535
"2028",2005,7,20,3,13603.85786
"2029",2005,7,21,4,13870.39487
"2030",2005,7,22,5,13389.27315
"2031",2005,7,23,6,8915.894733
"2032",2005,7,24,7,7761.503243
"2033",2005,7,25,1,12650.61529
"2034",2005,7,26,2,13671.28603
"2035",2005,7,27,3,13526.36498
"2036",2005,7,28,4,13622.23934
"2037",2005,7,29,5,13259.94446
"2038",2005,7,30,6,8987.287507
"2039",2005,7,31,7,7743.974698
"2040",2005,8,1,1,12414.78642
"2041",2005,8,2,2,13731.84462
"2042",2005,8,3,3,13349.82845
"2043",2005,8,4,4,13511.46103
"2044",2005,8,5,5,13413.22328
"2045",2005,8,6,6,8821.511058
"2046",2005,8,7,7,7661.584504
"2047",2005,8,8,1,12552.19831
"2048",2005,8,9,2,13892.55885
"2049",2005,8,10,3,13592.02819
"2050",2005,8,11,4,14009.38986
"2051",2005,8,12,5,13608.3616
"2052",2005,8,13,6,9049.012631
"2053",2005,8,14,7,7868.31551
"2054",2005,8,15,1,12740.21804
"2055",2005,8,16,2,13997.08548
"2056",2005,8,17,3,13801.02718
"2057",2005,8,18,4,14009.85626
"2058",2005,8,19,5,13364.98257
"2059",2005,8,20,6,9118.26062
"2060",2005,8,21,7,7775.011164
"2061",2005,8,22,1,12485.51362
"2062",2005,8,23,2,13739.38376
"2063",2005,8,24,3,13568.40003
"2064",2005,8,25,4,13824.01732
"2065",2005,8,26,5,13327.62196
"2066",2005,8,27,6,8953.374207
"2067",2005,8,28,7,7743.652496
"2068",2005,8,29,1,12710.79007
"2069",2005,8,30,2,13932.93145
"2070",2005,8,31,3,13899.5828
"2071",2005,9,1,4,14160.86845
"2072",2005,9,2,5,13904.05729
"2073",2005,9,3,6,9127.699461
"2074",2005,9,4,7,7930.001319
"2075",2005,9,5,1,8115.88198
"2076",2005,9,6,2,13122.73516
"2077",2005,9,7,3,14743.78681
"2078",2005,9,8,4,14740.40717
"2079",2005,9,9,5,14503.3401
"2080",2005,9,10,6,9563.852894
"2081",2005,9,11,7,8041.003599
"2082",2005,9,12,1,13189.02803
"2083",2005,9,13,2,13950.79555
"2084",2005,9,14,3,14159.37195
"2085",2005,9,15,4,14262.71238
"2086",2005,9,16,5,14190.51838
"2087",2005,9,17,6,9459.270851
"2088",2005,9,18,7,8261.526419
"2089",2005,9,19,1,13460.27138
"2090",2005,9,20,2,14589.599
"2091",2005,9,21,3,14202.67277
"2092",2005,9,22,4,13972.44354
"2093",2005,9,23,5,13775.97872
"2094",2005,9,24,6,9206.052501
"2095",2005,9,25,7,8027.506954
"2096",2005,9,26,1,12952.67509
"2097",2005,9,27,2,13954.72035
"2098",2005,9,28,3,13785.0407
"2099",2005,9,29,4,13538.63752
"2100",2005,9,30,5,13454.28371
"2101",2005,10,1,6,8819.767585
"2102",2005,10,2,7,7840.687022
"2103",2005,10,3,1,12814.18617
"2104",2005,10,4,2,13449.63176
"2105",2005,10,5,3,13488.78149
"2106",2005,10,6,4,13551.00403
"2107",2005,10,7,5,13056.66914
"2108",2005,10,8,6,8846.783397
"2109",2005,10,9,7,7507.378916
"2110",2005,10,10,1,12298.7361
"2111",2005,10,11,2,13256.26643
"2112",2005,10,12,3,13191.86602
"2113",2005,10,13,4,12922.95098
"2114",2005,10,14,5,13087.69681
"2115",2005,10,15,6,8732.230242
"2116",2005,10,16,7,7433.175766
"2117",2005,10,17,1,12230.32967
"2118",2005,10,18,2,13441.84768
"2119",2005,10,19,3,12932.06402
"2120",2005,10,20,4,13267.72665
"2121",2005,10,21,5,12827.26251
"2122",2005,10,22,6,8567.718763
"2123",2005,10,23,7,7369.751353
"2124",2005,10,24,1,12013.01741
"2125",2005,10,25,2,13350.5175
"2126",2005,10,26,3,12798.13644
"2127",2005,10,27,4,13273.6859
"2128",2005,10,28,5,12618.96027
"2129",2005,10,29,6,8510.374829
"2130",2005,10,30,7,7458.532584
"2131",2005,10,31,1,10205.4698
"2132",2005,11,1,2,13684.37955
"2133",2005,11,2,3,13274.45968
"2134",2005,11,3,4,13284.38422
"2135",2005,11,4,5,12927.13191
"2136",2005,11,5,6,8674.728106
"2137",2005,11,6,7,7564.765908
"2138",2005,11,7,1,12177.3657
"2139",2005,11,8,2,13679.44146
"2140",2005,11,9,3,13207.96754
"2141",2005,11,10,4,13227.01828
"2142",2005,11,11,5,12584.18567
"2143",2005,11,12,6,8333.311367
"2144",2005,11,13,7,7420.741481
"2145",2005,11,14,1,12165.88605
"2146",2005,11,15,2,13548.60673
"2147",2005,11,16,3,13113.53254
"2148",2005,11,17,4,13281.39461
"2149",2005,11,18,5,13152.97478
"2150",2005,11,19,6,8480.310976
"2151",2005,11,20,7,7592.847933
"2152",2005,11,21,1,13400.14689
"2153",2005,11,22,2,14175.54757
"2154",2005,11,23,3,12201.64895
"2155",2005,11,24,4,7264.959602
"2156",2005,11,25,5,9090.224835
"2157",2005,11,26,6,7848.263013
"2158",2005,11,27,7,7199.401536
"2159",2005,11,28,1,12716.68025
"2160",2005,11,29,2,13743.34554
"2161",2005,11,30,3,13175.33393
"2162",2005,12,1,4,13211.59698
"2163",2005,12,2,5,12598.90473
"2164",2005,12,3,6,8241.994205
"2165",2005,12,4,7,7297.663485
"2166",2005,12,5,1,12106.36714
"2167",2005,12,6,2,13249.71728
"2168",2005,12,7,3,13016.08719
"2169",2005,12,8,4,13048.76968
"2170",2005,12,9,5,12390.72249
"2171",2005,12,10,6,8401.378289
"2172",2005,12,11,7,7368.14091
"2173",2005,12,12,1,12493.25921
"2174",2005,12,13,2,13324.08965
"2175",2005,12,14,3,13768.08274
"2176",2005,12,15,4,13584.64262
"2177",2005,12,16,5,13319.78593
"2178",2005,12,17,6,8700.739854
"2179",2005,12,18,7,7616.91896
"2180",2005,12,19,1,13412.42401
"2181",2005,12,20,2,14658.43469
"2182",2005,12,21,3,14158.66138
"2183",2005,12,22,4,12878.71776
"2184",2005,12,23,5,10640.17313
"2185",2005,12,24,6,7255.679761
"2186",2005,12,25,7,6223.49354
"2187",2005,12,26,1,8504.279551
"2188",2005,12,27,2,13056.56115
"2189",2005,12,28,3,14380.71055
"2190",2005,12,29,4,13972.2207
"2191",2005,12,30,5,13206.8573
"2192",2005,12,31,6,8634.278036
"2193",2006,1,1,7,7137.174693
"2194",2006,1,2,1,8197.135186
"2195",2006,1,3,2,11992.34306
"2196",2006,1,4,3,12964.39454
"2197",2006,1,5,4,13115.27845
"2198",2006,1,6,5,13070.31634
"2199",2006,1,7,6,8545.526153
"2200",2006,1,8,7,7407.630153
"2201",2006,1,9,1,11808.63116
"2202",2006,1,10,2,12992.74522
"2203",2006,1,11,3,12844.93831
"2204",2006,1,12,4,13310.60294
"2205",2006,1,13,5,11995.77128
"2206",2006,1,14,6,8627.966245
"2207",2006,1,15,7,7311.111454
"2208",2006,1,16,1,11478.61028
"2209",2006,1,17,2,13018.32665
"2210",2006,1,18,3,13078.882
"2211",2006,1,19,4,13125.80293
"2212",2006,1,20,5,13041.08662
"2213",2006,1,21,6,8408.600697
"2214",2006,1,22,7,7441.462574
"2215",2006,1,23,1,12100.33959
"2216",2006,1,24,2,12983.95194
"2217",2006,1,25,3,12911.64713
"2218",2006,1,26,4,13043.22818
"2219",2006,1,27,5,12918.38357
"2220",2006,1,28,6,8438.973164
"2221",2006,1,29,7,7571.373422
"2222",2006,1,30,1,12149.70898
"2223",2006,1,31,2,12944.81702
"2224",2006,2,1,3,12961.62945
"2225",2006,2,2,4,13230.81081
"2226",2006,2,3,5,13089.39242
"2227",2006,2,4,6,8646.944638
"2228",2006,2,5,7,7505.003913
"2229",2006,2,6,1,12302.36435
"2230",2006,2,7,2,13554.11155
"2231",2006,2,8,3,13055.77655
"2232",2006,2,9,4,13231.08099
"2233",2006,2,10,5,13298.29107
"2234",2006,2,11,6,8701.187862
"2235",2006,2,12,7,7404.40153
"2236",2006,2,13,1,11956.23914
"2237",2006,2,14,2,13884.78839
"2238",2006,2,15,3,13421.96151
"2239",2006,2,16,4,13302.03637
"2240",2006,2,17,5,13215.85911
"2241",2006,2,18,6,8736.506745
"2242",2006,2,19,7,7577.889578
"2243",2006,2,20,1,11466.14342
"2244",2006,2,21,2,13171.99839
"2245",2006,2,22,3,13341.59615
"2246",2006,2,23,4,13280.60086
"2247",2006,2,24,5,12833.44095
"2248",2006,2,25,6,8558.39405
"2249",2006,2,26,7,7400.6117
"2250",2006,2,27,1,12079.5217
"2251",2006,2,28,2,13223.82632
"2252",2006,3,1,3,13421.99531
"2253",2006,3,2,4,13209.8746
"2254",2006,3,3,5,13213.17667
"2255",2006,3,4,6,8683.144778
"2256",2006,3,5,7,7441.798688
"2257",2006,3,6,1,12360.73617
"2258",2006,3,7,2,13249.42054
